119.226.180.230,1437577341601,29228,2
70.39.185.64,1437577341629,9468,3
112.110.82.103,1437577341450,87407,19
157.83.125.12,1437577341413,121279,21
14.96.178.58,1437577341428,104279,4
183.82.151.29,1437577341417,45708,4
116.203.73.29,1437577341329,136610,18
219.91.177.212,1437577341329,17125,3
115.245.134.39,1437577341289,71259,2
122.175.74.16,1437577340925,142209,7
106.79.204.83,1437577340918,34198,2
122.168.232.172,1437577340739,31160,11
171.50.12.11,1437577340600,63834,4
110.76.168.102,1437577340564,153258,17
198.175.57.245,1437577340421,55244,6
123.136.168.110,1437577340317,128482,10
203.247.149.152,1437577340312,5092,14
59.180.185.159,1437577340317,11373,3
1.23.165.110,1437577340266,16807,2
182.66.11.110,1437577340165,22453,8
117.208.87.191,1437577340176,5552,7
117.212.21.190,1437577340111,125785,9
59.99.132.198,1437577340034,6432,3
164.100.43.122,1437577340013,156341,10
121.244.132.198,1437577339994,111961,20
122.169.209.49,1437577339958,18753,5
59.160.53.49,1437577339920,6755,7
117.199.148.88,1437577339869,4547,2
49.200.249.13,1437577339870,74027,3
122.252.242.178,1437577339829,10478,2
59.178.132.91,1437577339805,12765,4
103.40.48.14,1437577339737,123782,12
223.176.62.142,1437577339622,115311,3
192.127.94.7,1437577339584,96590,9
14.98.200.144,1437577339526,3335,2
123.238.179.250,1437577339446,52540,7
182.75.33.130,1437577339437,3062,5
115.118.68.97,1437577339405,8572,3
220.225.147.97,1437577339336,42399,7
116.74.78.132,1437577339302,26363,4
27.255.219.44,1437577339228,73971,5
54.248.220.44,1437577339154,91596,1
117.239.184.190,1437577339106,7176,5
49.249.153.232,1437577339064,91140,6
106.51.142.179,1437577339062,146088,10
106.208.227.21,1437577339046,24700,81
164.100.1.49,1437577338853,79566,10
150.129.159.207,1437577338614,42177,3
59.90.163.32,1437577338611,149546,16
182.71.148.62,1437577338591,65804,12
14.139.121.75,1437577338514,154499,13
61.1.249.180,1437577338493,82447,11
180.87.245.174,1437577338159,93146,24
59.96.222.133,1437577338420,28271,3
125.99.199.7,1437577338392,17557,3
117.239.203.35,1437577338204,52597,6
115.242.236.68,1437577338118,14720,3
59.96.178.83,1437577337782,86429,9
182.74.40.246,1437577337755,119099,6
117.202.195.88,1437577337759,24249,3
37.228.104.114,1437577337754,1591,3
128.185.168.140,1437577337687,106245,2
202.54.173.193,1437577337678,118240,89
122.178.122.28,1437577337675,87377,15
101.59.89.239,1437577337644,86502,24
116.203.11.213,1437577337640,14212,3
115.115.183.142,1437577337590,71584,4
101.222.242.50,1437577337543,4992,3
182.59.191.153,1437577337471,70588,4
27.54.171.46,1437577337359,106076,8
117.233.249.190,1437577337305,3740,3
210.210.78.229,1437577337243,66835,5
115.160.250.122,1437577337222,61012,3
106.220.91.178,1437577337209,6291,3
223.176.14.174,1437577337189,22380,4
122.167.30.84,1437577337139,78864,6
49.205.117.55,1437577337085,47119,6
101.2.103.47,1437577336940,62538,7
164.164.41.4,1437577336834,49495,5
101.222.189.129,1437577336774,129250,4
115.114.49.105,1437577336682,35432,3
49.202.253.229,1437577336627,66854,8
168.235.197.156,1437577336649,70711,7
183.82.111.31,1437577336582,14712,5
161.51.16.10,1437577336525,23301,33
8.37.227.157,1437577336500,44536,2
182.65.44.175,1437577336419,53397,7
210.89.35.170,1437577336300,84086,6
103.251.213.26,1437577336299,16696,3
117.211.107.37,1437577336270,145158,19
115.184.92.121,1437577336262,3011,2
117.247.66.37,1437577336256,42352,2
121.243.22.237,1437577336234,160819,12
125.16.138.146,1437577336181,124837,62
117.218.135.178,1437577336158,2252,2
106.206.137.205,1437577336132,122833,6
49.202.55.77,1437577336150,128744,7
70.39.187.165,1437577336125,106368,4
183.82.202.249,1437577336063,2641,5
8.37.225.54,1437577336038,144180,2
101.56.180.208,1437577335996,18343,2
180.151.81.107,1437577335948,140633,6
70.39.186.185,1437577335880,18280,3
203.91.213.69,1437577335837,156307,10
1.23.180.144,1437577335863,116779,7
117.195.226.249,1437577335778,37997,10
1.39.8.199,1437577335769,26173,4
117.216.59.10,1437577335723,3114,2
115.242.141.134,1437577335678,19115,4
115.248.30.211,1437577335644,55032,11
122.172.180.17,1437577335614,148382,64
121.246.61.2,1437577335501,43348,7
59.93.165.192,1437577335538,121370,86
106.77.250.178,1437577335481,55427,3
49.201.169.192,1437577335388,6843,3
59.95.117.165,1437577335296,161950,20
49.15.26.147,1437577335268,35289,2
116.203.89.244,1437577335266,46905,7
59.161.74.23,1437577335220,9316,3
115.248.1.1,1437577335234,143247,61
117.216.57.120,1437577335202,82570,21
111.91.63.227,1437577335202,46521,3
123.63.176.84,1437577335158,2331,2
14.141.131.138,1437577335037,33867,6
223.176.35.115,1437577335059,6511,39
106.51.81.155,1437577335002,2799,5
168.235.197.109,1437577334968,88141,3
124.253.135.179,1437577334832,157173,6
203.27.235.5,1437577334780,105915,8
122.170.94.176,1437577334628,21824,5
117.211.185.82,1437577334580,142357,22
223.176.32.98,1437577334442,22631,3
146.185.17.162,1437577334381,11836,3
61.0.18.194,1437577334376,150661,29
49.202.128.157,1437577334370,18426,7
117.212.35.124,1437577334324,85840,3
14.99.118.26,1437577334273,9221,5
106.51.134.20,1437577334276,162974,14
43.224.220.211,1437577334279,113716,15
116.202.38.79,1437577334272,156504,15
202.174.93.15,1437577334241,8443,8
117.196.248.122,1437577334178,8640,2
223.187.160.10,1437577334142,3160,2
117.206.225.109,1437577334142,35038,4
203.92.39.114,1437577334135,105361,7
180.76.15.155,1437577334120,4546,6
59.99.80.3,1437577334117,15739,5
125.16.140.50,1437577334113,77055,8
37.57.200.106,1437577334102,1159,2
112.79.37.167,1437577334024,91195,8
27.97.173.30,1437577333957,4975,3
183.87.26.235,1437577333866,9516,3
182.19.20.14,1437577333817,98712,7
49.14.121.95,1437577333807,53823,9
163.47.12.151,1437577333773,34616,2
203.99.211.132,1437577333767,131736,5
198.208.209.36,1437577333705,146318,65
15.219.201.75,1437577333680,72470,6
49.15.22.55,1437577333628,73484,6
182.65.98.145,1437577333546,12521,66
183.83.70.29,1437577333545,116526,7
223.29.195.214,1437577333504,5486,3
116.203.194.192,1437577333391,150078,6
182.74.254.66,1437577333321,146763,4
117.193.158.15,1437577333367,112374,12
117.201.163.245,1437577333307,83083,7
119.226.14.34,1437577333277,147055,14
203.115.93.198,1437577333276,15287,2
8.37.224.244,1437577333254,24639,2
202.134.145.104,1437577333177,79893,3
117.198.230.99,1437577333121,151831,15
122.165.49.43,1437577333054,17325,87
59.98.107.234,1437577333055,10728,4
202.179.75.234,1437577333029,13616,3
182.70.139.58,1437577333021,21965,3
14.97.128.194,1437577332848,143985,3
182.66.27.17,1437577330241,92455,3
14.139.69.220,1437577332874,5252,3
43.224.156.112,1437577332852,146898,6
116.203.75.28,1437577332785,11947,3
101.60.182.224,1437577332654,7161,3
117.197.239.110,1437577332594,69623,21
49.136.132.163,1437577332441,28740,2
115.244.196.176,1437577332456,10539,6
117.198.40.111,1437577332455,120760,5
106.221.141.135,1437577332432,158986,13
122.169.50.71,1437577332377,13724,3
117.221.13.95,1437577332348,59630,6
117.194.125.126,1437577332296,9080,3
59.89.186.158,1437577332271,138119,15
117.247.176.227,1437577332221,129460,9
114.69.242.34,1437577332142,23693,5
192.76.82.90,1437577332053,94687,5
59.93.55.221,1437577331994,160302,13
59.93.99.121,1437577332010,21915,8
49.248.139.154,1437577331935,154664,4
27.49.106.130,1437577331950,19463,2
14.99.22.1,1437577331803,72708,2
203.117.117.201,1437577331786,6158,3
1.39.12.202,1437577331780,45496,4
125.99.122.182,1437577331742,164514,11
121.241.48.6,1437577331731,128379,11
123.239.90.58,1437577331475,54686,2
117.205.175.43,1437577331445,8150,2
117.248.69.216,1437577331418,41395,7
117.218.161.7,1437577331406,58087,86
117.198.228.35,1437577331320,3520,2
117.212.86.164,1437577331231,43928,5
203.197.107.121,1437577331209,49193,4
111.93.133.18,1437577331143,22931,11
59.99.170.154,1437577331118,158156,7
14.97.55.220,1437577331113,157960,11
107.167.112.8,1437577331012,116033,7
117.241.148.178,1437577330998,87226,5
210.212.204.162,1437577330940,5577,3
122.175.12.121,1437577330926,96475,75
115.248.37.69,1437577330907,151247,16
103.247.82.234,1437577330817,31806,4
207.179.28.60,1437577330759,2835,4
120.63.243.106,1437577330688,7456,3
115.250.75.239,1437577330665,3989,2
110.224.227.31,1437577330627,9180,8
49.248.212.139,1437577330544,123258,8
103.250.153.39,1437577330433,37965,3
194.75.37.250,1437577330428,22397,3
183.82.97.251,1437577330419,35412,5
117.200.242.220,1437577330361,29967,4
61.3.244.62,1437577330247,8289,2
123.237.166.72,1437577330183,2648,2
121.241.105.194,1437577330160,150833,46
117.248.186.1,1437577329866,2150,3
124.124.223.45,1437577329979,146817,7
27.107.238.147,1437577330074,23621,3
117.201.168.38,1437577329890,11716,5
223.176.53.106,1437577329795,8059,6
49.207.163.98,1437577329730,23091,5
106.79.96.151,1437577329704,164594,6
116.203.77.238,1437577329664,44652,5
122.163.249.172,1437577329619,13702,5
1.23.165.38,1437577329546,164528,7
54.240.197.6,1437577329551,51518,3
182.74.246.42,1437577329541,23665,2
49.14.149.79,1437577329533,70880,5
112.79.36.87,1437577329532,159399,6
49.14.113.70,1437577329474,61186,3
194.251.119.196,1437577329315,18170,4
203.116.71.146,1437577329238,159256,24
49.15.214.81,1437577329214,34218,4
203.187.205.19,1437577329160,15132,3
202.91.134.8,1437577329128,61315,20
122.174.53.116,1437577329071,8512,4
14.98.220.68,1437577329005,156499,8
202.78.234.105,1437577328966,6605,5
49.248.164.67,1437577328955,34787,4
216.150.189.2,1437577328789,87273,14
124.123.70.15,1437577328776,88972,1
182.65.15.4,1437577328690,159394,5
202.65.129.253,1437577328670,94517,16
14.141.89.26,1437577328527,1882,3
1.187.163.210,1437577328433,98282,5
60.254.50.113,1437577328282,154654,9
199.106.103.60,1437577328193,22473,3
117.254.13.16,1437577328190,15040,7
182.72.45.83,1437577328178,35579,9
61.0.92.181,1437577328124,70867,1
123.136.171.66,1437577328115,106674,4
49.206.122.222,1437577328101,2767,2
123.136.182.39,1437577327996,2116,2
219.91.129.109,1437577327888,37430,1
121.241.126.129,1437577327879,49100,7
117.199.238.187,1437577327843,15712,34
27.62.73.2,1437577327839,101091,3
117.245.112.31,1437577327789,3771,3
175.101.67.177,1437577327787,161477,10
112.196.26.3,1437577327748,16325,3
202.142.73.71,1437577327627,24352,6
164.144.232.20,1437577327543,49007,2
168.235.194.174,1437577327510,2597,2
219.91.238.139,1437577327454,152913,8
182.72.36.234,1437577327469,23959,11
223.30.44.26,1437577327462,71751,4
14.139.108.227,1437577327363,160589,21
202.177.250.62,1437577327338,8949,8
115.248.225.133,1437577327329,11859,6
117.215.204.208,1437577327301,26282,1
106.215.143.246,1437577327279,96638,2
205.145.107.51,1437577327260,2684,3
115.111.60.182,1437577327233,5619,2
182.72.44.130,1437577327209,29513,7
14.139.160.7,1437577327191,79620,8
170.251.154.161,1437577327137,123578,7
106.194.9.121,1437577327118,155650,3
1.187.122.78,1437577327093,17688,3
117.244.56.132,1437577327071,42380,5
103.231.217.90,1437577323988,21982,3
101.56.16.206,1437577327006,20574,7
182.66.16.0,1437577326994,25521,85
182.73.213.42,1437577326977,15999,3
117.236.71.11,1437577326959,107399,6
180.215.175.215,1437577326842,53111,6
111.93.178.110,1437577326827,136283,9
203.115.97.12,1437577326777,140325,8
180.151.10.243,1437577326795,111420,18
1.39.13.69,1437577326751,129871,8
115.249.225.81,1437577326763,3521,2
14.96.184.224,1437577326643,169772,10
115.118.234.43,1437577326592,168173,8
122.170.26.228,1437577326589,105654,4
101.60.243.123,1437577326507,89503,15
116.74.10.186,1437577326002,167222,9
59.90.79.162,1437577326447,3507,5
49.207.101.141,1437577326394,136052,13
70.39.184.211,1437577326347,21196,2
106.215.177.34,1437577326341,44460,4
123.236.82.155,1437577326275,93600,9
122.178.112.7,1437577326279,57700,7
124.123.163.171,1437577326236,6048,2
14.139.185.101,1437577326231,5624,3
122.166.218.166,1437577326227,30841,3
117.220.60.216,1437577326161,159105,35
117.241.200.143,1437577326220,12734,3
61.2.248.246,1437577326208,2304,3
117.194.158.171,1437577326115,113302,3
136.185.96.250,1437577326151,78978,7
107.167.108.67,1437577326125,138635,6
117.221.156.105,1437577326066,93668,6
112.110.90.182,1437577325950,100679,1
113.193.16.207,1437577325939,89187,5
125.16.229.58,1437577325847,2721,2
183.82.109.65,1437577325861,125861,9
115.111.209.2,1437577325823,86859,7
203.76.134.147,1437577325814,121732,2
115.250.43.208,1437577325804,30370,3
192.223.163.6,1437577325659,156714,15
123.63.235.34,1437577325758,21357,3
27.5.195.28,1437577325745,6462,5
14.141.106.36,1437577325630,84016,3
182.19.25.154,1437577325538,10315,71
49.202.154.5,1437577325518,61730,4
49.204.185.202,1437577325507,23784,3
117.212.252.31,1437577325435,38372,5
164.100.53.42,1437577325288,88390,18
66.249.82.187,1437577325290,17354,2
202.12.83.41,1437577325216,2935,2
101.59.69.168,1437577325218,167800,23
106.66.59.98,1437577325100,28536,63
122.168.109.199,1437577325022,3370,5
202.164.63.91,1437577324982,165750,10
107.167.107.4,1437577324980,22901,4
155.136.80.37,1437577324856,100880,9
27.124.53.180,1437577324844,172336,14
115.115.225.50,1437577324835,171864,6
49.204.217.145,1437577324685,14144,1
103.9.13.240,1437577324689,136273,8
203.187.199.156,1437577324688,95754,8
117.194.250.241,1437577324578,1687,2
103.39.131.145,1437577324501,115857,4
14.139.157.118,1437577324450,148047,13
115.254.21.69,1437577324439,2428,2
14.139.119.174,1437577324359,137821,15
115.99.148.2,1437577324324,1027,2
61.16.255.220,1437577324283,17548,3
103.232.131.55,1437577324298,21452,3
115.250.117.214,1437577324221,15198,4
123.63.30.165,1437577324219,19333,5
117.241.247.115,1437577324195,1393,4
223.176.30.8,1437577324068,80249,13
117.218.161.216,1437577324018,153705,18
116.202.140.86,1437577323962,11653,3
121.246.92.171,1437577323918,1510,2
202.89.105.46,1437577323895,31527,22
14.97.52.85,1437577323840,21975,4
117.200.1.7,1437577323760,152309,12
103.26.110.36,1437577323758,17625,3
122.163.92.139,1437577323756,80219,5
122.175.23.63,1437577323500,53522,4
117.211.38.197,1437577323635,59841,3
164.100.222.44,1437577323517,170425,101
1.39.97.51,1437577323586,29501,2
49.249.33.241,1437577323584,6096,13
117.197.164.222,1437577323565,3350,2
117.202.138.222,1437577323485,44350,2
112.79.38.149,1437577323517,110369,10
117.194.122.177,1437577323519,5382,4
123.237.105.49,1437577323476,132542,4
202.142.78.58,1437577323447,109623,14
59.145.121.131,1437577323430,36630,6
103.12.134.58,1437577323358,72500,8
182.72.170.150,1437577323343,152237,70
106.216.132.43,1437577323327,2456,2
14.99.40.140,1437577322796,39280,7
207.167.42.153,1437577323258,53980,10
14.139.125.110,1437577323239,164935,4
115.245.140.227,1437577323238,54998,6
8.37.225.120,1437577323238,123087,4
49.14.114.254,1437577323152,172581,13
103.55.104.2,1437577323220,71516,2
43.241.28.70,1437577323137,158291,5
103.245.117.2,1437577323112,159489,6
14.96.38.62,1437577323134,170204,10
122.178.233.164,1437577323069,13628,3
122.170.111.166,1437577323019,4043,5
223.176.9.64,1437577322931,35747,1
120.60.169.209,1437577322935,114945,9
103.234.93.22,1437577322907,157448,6
202.62.72.98,1437577322581,9965,12
59.97.18.65,1437577322818,169163,11
27.34.250.229,1437577322850,25229,3
49.249.25.10,1437577322822,103781,3
49.138.104.105,1437577322711,5471,2
103.240.79.109,1437577322761,8451,4
106.78.91.197,1437577322691,58025,5
115.115.132.146,1437577322615,6303,4
202.65.139.70,1437577322502,129035,6
210.212.11.178,1437577322481,83205,10
122.178.113.76,1437577322434,7958,2
106.206.141.232,1437577322398,1263,2
106.215.137.36,1437577322375,22771,9
219.64.65.175,1437577322388,13991,3
183.82.1.193,1437577322358,65757,14
117.248.72.162,1437577322307,115112,1
106.76.75.183,1437577322183,33247,4
168.235.197.54,1437577322202,18828,3
202.54.214.2,1437577322198,4171,9
116.203.79.14,1437577322150,28433,4
117.208.45.133,1437577322134,117602,3
115.241.16.138,1437577322132,174300,12
49.14.132.122,1437577322095,143667,3
175.101.68.111,1437577322029,5366,2
101.56.229.40,1437577322008,111690,1
122.171.149.19,1437577321979,106270,9
1.39.15.213,1437577321906,114024,3
203.122.48.166,1437577321831,11718,3
117.202.63.241,1437577321761,28690,6
111.93.36.214,1437577321710,158797,6
1.186.197.80,1437577321607,27029,9
182.57.124.28,1437577321589,2932,2
210.18.28.174,1437577321426,34604,6
183.182.86.202,1437577321270,41694,17
120.59.149.124,1437577321258,52081,6
183.82.98.27,1437577321232,35112,4
106.220.3.4,1437577321162,90361,7
49.203.68.65,1437577321106,143343,4
192.88.169.1,1437577321096,87859,14
106.78.18.215,1437577321052,49880,5
106.212.112.110,1437577321066,35601,10
117.200.87.193,1437577321029,158908,4
122.15.44.237,1437577321028,165406,8
116.72.14.62,1437577321029,24796,3
49.238.53.122,1437577320935,4909,3
125.21.49.6,1437577320943,72780,4
168.235.197.225,1437577320932,176409,60
122.165.70.156,1437577320923,4627,3
203.110.243.21,1437577320893,50389,15
117.239.219.114,1437577320892,152515,4
106.79.2.115,1437577320858,73981,6
106.51.253.214,1437577320778,60937,3
170.61.236.1,1437577320628,128721,17
183.83.51.222,1437577320489,166740,22
106.76.169.136,1437577320450,111358,6
58.146.108.148,1437577320461,176889,9
61.16.154.122,1437577320406,144061,16
14.140.21.38,1437577320377,22664,6
182.72.164.38,1437577320387,14059,4
54.234.87.78,1437577320315,2998,2
49.204.210.229,1437577320245,158779,13
150.129.169.46,1437577320222,135274,8
117.218.177.101,1437577320188,91316,6
162.93.80.2,1437577320077,5641,4
196.15.16.101,1437577320048,22714,17
183.82.74.55,1437577320000,64275,73
117.245.17.75,1437577319792,160669,12
117.247.210.142,1437577319733,99332,171
115.118.47.98,1437577319708,23999,3
107.167.108.7,1437577319582,115366,3
77.242.202.236,1437577319556,3086,3
59.145.117.90,1437577319517,115644,1
115.112.121.86,1437577319483,134546,17
115.250.105.53,1437577319403,55222,2
1.38.20.208,1437577319363,140387,3
54.167.210.113,1437577319356,1181,3
119.226.107.162,1437577319301,5890,5
117.222.229.115,1437577319250,31088,9
125.16.142.20,1437577319185,161080,13
159.53.78.142,1437577319191,12886,6
117.213.115.216,1437577319146,6800,64
182.66.31.166,1437577319121,30485,3
164.100.145.17,1437577319059,166313,88
58.68.127.98,1437577318974,130562,2
203.122.50.154,1437577318889,173256,18
219.64.191.152,1437577318925,160219,85
180.76.15.143,1437577318839,17849,2
66.249.71.69,1437577318759,45498,7
49.207.160.60,1437577318707,67588,2
182.68.190.96,1437577318702,177898,9
114.143.212.18,1437577318674,134384,64
43.245.136.141,1437577318594,35578,3
12.130.39.140,1437577318563,14219,3
49.15.37.234,1437577318558,25954,3
117.213.107.30,1437577318541,96844,4
120.138.118.58,1437577318527,177937,13
106.66.58.158,1437577318417,178399,7
122.169.77.128,1437577318343,29087,5
117.244.35.208,1437577318313,163018,5
117.217.55.183,1437577318231,9533,2
163.47.12.60,1437577318232,41882,6
43.254.33.169,1437577318229,14608,4
117.247.137.246,1437577318223,2680,2
61.17.253.154,1437577318110,37299,2
164.100.6.102,1437577318103,7342,5
117.220.35.151,1437577317970,84407,9
103.9.12.125,1437577318009,59756,3
180.215.39.39,1437577317924,50481,6
114.143.104.42,1437577317784,32107,4
15.203.233.76,1437577317759,113364,8
59.178.163.124,1437577317714,22896,3
14.139.69.78,1437577317676,173948,18
14.139.85.2,1437577317609,158264,16
14.139.112.2,1437577317621,50346,2
168.235.197.151,1437577317581,172191,9
183.82.151.119,1437577317551,163205,68
115.118.115.134,1437577317458,168541,3
122.164.67.254,1437577317376,170821,21
117.220.106.205,1437577317368,121756,13
27.54.164.228,1437577317361,73355,10
122.102.126.232,1437577317296,33676,2
103.25.5.102,1437577317289,94321,7
117.201.99.10,1437577317254,11843,2
106.51.241.183,1437577317226,79649,70
117.247.66.80,1437577317168,141360,3
202.65.155.231,1437577317123,91177,10
106.51.234.78,1437577317098,4703,4
117.228.43.50,1437577317004,29840,5
150.129.177.178,1437577316944,1496,2
115.242.169.36,1437577316927,146233,9
115.187.47.203,1437577316906,60469,13
122.161.78.38,1437577316882,172326,5
101.208.60.45,1437577316889,39763,44
111.93.6.2,1437577316873,93050,9
203.129.224.243,1437577316815,2630,3
103.9.97.229,1437577316799,58602,5
106.220.200.236,1437577316742,164292,4
115.112.151.190,1437577316705,29943,11
122.167.152.224,1437577316648,3320,5
115.251.102.158,1437577316502,167109,5
122.164.200.71,1437577316467,117950,13
122.175.4.42,1437577316459,176899,5
1.39.60.237,1437577316461,84140,7
150.107.180.107,1437577316406,27793,5
117.200.30.127,1437577316326,93590,8
101.63.188.31,1437577316195,147799,10
1.39.33.25,1437577316198,163371,14
223.130.4.38,1437577316128,174237,8
116.73.206.191,1437577316099,6818,3
49.202.51.178,1437577316063,86101,3
210.7.66.226,1437577316058,170405,14
49.204.44.114,1437577316037,22696,6
218.248.255.235,1437577315998,31480,3
120.57.239.11,1437577316003,5793,5
14.139.86.28,1437577315952,1162,2
112.196.47.146,1437577315823,88852,5
182.66.23.172,1437577315818,56090,3
49.204.164.109,1437577315820,168319,12
106.212.96.133,1437577315735,10701,2
123.238.22.207,1437577315749,1601,2
117.202.254.193,1437577315678,147359,5
49.204.9.53,1437577315666,80148,3
116.202.254.243,1437577315604,6465,17
116.203.74.97,1437577315591,31847,6
27.97.6.104,1437577315573,57065,7
1.38.18.164,1437577315553,1443,30
122.167.118.15,1437577315506,40009,8
116.202.136.93,1437577315404,15192,3
182.72.146.30,1437577315124,129437,6
1.39.62.15,1437577315108,81912,3
103.226.52.190,1437577315076,10009,7
103.27.171.66,1437577315065,179513,93
125.16.14.134,1437577314950,10973,3
122.172.67.240,1437577314912,10824,5
49.203.230.17,1437577314900,4619,3
14.141.203.70,1437577314888,1074,2
37.228.106.221,1437577314887,41054,4
122.175.162.187,1437577314790,20340,9
122.160.78.11,1437577314752,34810,8
43.250.40.58,1437577314741,9181,3
106.220.116.89,1437577314550,46674,5
121.244.55.182,1437577314514,5742,6
1.39.63.118,1437577314457,1361,2
27.251.177.195,1437577314463,147833,8
116.202.34.131,1437577314435,5584,3
115.118.72.248,1437577314443,166908,11
101.212.68.194,1437577314419,115077,3
72.163.220.12,1437577314358,16723,9
106.51.128.47,1437577314341,10035,2
103.52.252.170,1437577314328,138098,6
122.172.70.207,1437577314276,51506,20
182.71.75.150,1437577314263,97064,8
117.239.212.125,1437577314219,74721,6
117.211.138.217,1437577314240,37706,6
103.48.59.44,1437577314208,12701,3
196.207.92.206,1437577314175,88788,3
49.200.119.67,1437577314083,5897,4
182.64.44.49,1437577314022,2059,5
202.65.144.158,1437577313898,37731,4
69.174.58.20,1437577313846,177877,11
27.251.147.50,1437577313860,173833,11
123.238.177.10,1437577313833,10548,3
182.70.220.43,1437577313833,55307,5
122.178.68.199,1437577313822,7009,2
183.87.130.174,1437577313728,1427,2
14.139.173.2,1437577313621,144217,10
14.142.73.149,1437577313622,52744,3
1.39.15.210,1437577313560,98456,13
106.220.190.217,1437577313549,103584,4
165.215.105.105,1437577313467,8543,4
117.202.1.199,1437577313433,84128,5
1.39.11.131,1437577313428,150716,3
122.169.220.138,1437577313402,6210,2
101.223.185.103,1437577313402,172813,2
180.151.85.226,1437577313331,71857,3
115.250.119.187,1437577313298,125819,7
183.82.96.253,1437577313301,3098,3
117.211.99.153,1437577313297,2192,5
117.214.109.17,1437577313294,180660,4
49.248.109.26,1437577313160,140881,10
117.214.136.44,1437577313119,35368,2
122.176.99.247,1437577313069,2694,4
106.66.224.148,1437577313050,158431,3
106.78.97.182,1437577313019,168092,3
66.249.82.152,1437577313027,12044,1
182.66.20.153,1437577312910,13550,5
103.27.171.55,1437577312817,168687,23
117.195.235.17,1437577312837,2903,2
149.202.100.159,1437577312838,28873,4
122.15.164.66,1437577312816,2451,2
43.247.158.7,1437577312814,149551,11
117.212.68.113,1437577312803,11846,2
112.79.36.53,1437577312687,4420,2
115.114.5.98,1437577312689,1301,5
117.217.136.245,1437577312624,114343,13
115.113.227.188,1437577312398,16087,8
66.249.71.54,1437577312567,143401,7
130.76.32.209,1437577312519,79571,6
188.138.9.49,1437577312494,45730,9
120.59.112.243,1437577312472,98279,7
101.59.81.199,1437577312438,97011,4
168.235.197.80,1437577312427,127948,8
182.19.78.129,1437577312373,3382,5
211.13.205.134,1437577312347,114442,7
203.187.254.234,1437577312204,152891,3
117.252.236.91,1437577312233,176661,12
202.95.251.72,1437577312210,73305,29
49.204.200.77,1437577312161,12169,3
1.38.17.96,1437577312132,11916,1
117.241.240.61,1437577312042,54345,6
182.74.233.70,1437577312111,7361,84
27.124.14.98,1437577312105,2702,2
115.114.78.90,1437577312060,115403,8
124.123.235.15,1437577312028,6467,3
183.82.110.190,1437577311991,178462,10
103.26.55.2,1437577311934,20359,4
120.59.139.205,1437577311925,109752,3
122.162.9.158,1437577311822,3639,5
183.82.102.253,1437577311792,94799,6
101.222.167.162,1437577311789,33358,2
49.248.162.237,1437577311740,180224,9
14.139.234.211,1437577311714,8115,3
103.245.198.42,1437577311603,174598,13
117.214.81.51,1437577311596,3211,2
103.27.140.227,1437577311442,25490,2
117.239.42.130,1437577311394,117276,8
103.230.150.160,1437577311362,179679,15
117.213.162.25,1437577311296,9751,5
125.63.73.83,1437577311259,16034,2
115.245.47.162,1437577311217,51635,5
101.59.76.136,1437577311191,152352,6
122.181.132.130,1437577311152,1578,3
129.225.85.44,1437577310867,87308,11
117.252.41.232,1437577311132,11160,4
122.173.192.70,1437577311123,167773,13
122.161.199.119,1437577311124,175455,15
117.240.176.3,1437577311104,92669,8
117.201.35.53,1437577311067,177657,7
117.240.80.236,1437577310994,1722,2
160.92.7.69,1437577310976,4026,5
112.79.36.49,1437577310974,141187,3
164.100.43.40,1437577310908,57637,8
196.12.57.21,1437577310893,179595,8
103.226.201.162,1437577310826,97299,5
113.193.22.50,1437577310811,2329,4
117.223.169.125,1437577310798,11169,3
49.201.15.131,1437577310786,18980,4
12.31.202.5,1437577310757,174775,43
117.192.140.135,1437577310744,133666,4
27.116.18.28,1437577310695,5558,81
61.95.179.130,1437577310657,30231,8
124.155.250.212,1437577310152,135022,7
61.3.219.119,1437577310549,46561,4
59.178.213.132,1437577310535,2590,2
14.141.1.146,1437577310507,164267,32
1.187.200.254,1437577310482,115143,7
23.236.124.28,1437577310380,6606,2
49.201.63.111,1437577310295,80922,9
117.233.157.58,1437577310224,18580,3
182.156.51.236,1437577310157,95910,4
49.205.216.213,1437577310208,4924,2
49.139.45.49,1437577310160,4871,2
182.73.220.50,1437577310020,109394,10
183.82.102.103,1437577310013,176237,10
182.72.64.2,1437577310013,46190,2
182.19.18.133,1437577309988,108698,9
122.170.36.137,1437577309936,186756,13
117.201.11.173,1437577309927,8704,3
49.207.164.100,1437577309896,141624,10
112.133.232.24,1437577309694,183118,6
14.102.10.99,1437577309674,12858,3
182.75.52.6,1437577309639,75641,3
182.65.175.96,1437577309617,6632,2
182.71.249.146,1437577309487,170755,12
182.71.86.70,1437577309459,163631,4
117.201.75.203,1437577309377,29526,4
144.16.112.115,1437577309196,186376,5
101.222.240.107,1437577309120,41211,3
117.216.11.12,1437577309120,3455,2
117.201.91.244,1437577309118,28682,9
182.66.34.210,1437577309114,173441,3
114.143.59.253,1437577309014,9572,3
182.74.124.82,1437577308921,79536,87
115.251.237.61,1437577308924,44051,3
27.121.103.184,1437577308859,8101,2
103.230.155.252,1437577308833,10318,2
117.243.178.255,1437577308764,132161,5
66.249.82.183,1437577308760,77729,3
106.219.6.156,1437577308650,179223,14
14.139.57.98,1437577308630,114886,5
106.206.144.189,1437577308606,1664,2
